"(PDH-TSV 4.0) (GTB Standard Time)(-120)"	"\\DESKTOP-AS6O85B\Processor(0)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(1)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(2)\% Processor Time"	"\\DESKTOP-AS6O85B\Processor(3)\% Processor Time"
"02/16/2016 16:27:36.360"	" "	" "	" "	" "
"02/16/2016 16:27:37.363"	"18.952262733123217"	"12.71782140490193"	"18.952262733123217"	"14.276431736957251"
"02/16/2016 16:27:38.349"	"22.375944466141164"	"8.118464878289533"	"19.207615668840795"	"12.870958074240079"
"02/16/2016 16:27:39.352"	"22.072040844724118"	"3.3693306474579021"	"8.0450081967744609"	"12.720685746091009"
"02/16/2016 16:27:40.353"	"28.202605803387115"	"11.033663712892739"	"15.716102464845749"	"14.155289547528071"
"02/16/2016 16:27:41.354"	"15.748134102009914"	"7.9470354077515681"	"6.3868156688999029"	"12.627694624306574"
"02/16/2016 16:27:42.355"	"23.520358044095026"	"7.9122678490123777"	"20.398740005078498"	"7.9122678490123777"
"02/16/2016 16:27:43.357"	"26.657405317519135"	"15.73404015204326"	"20.415482365818626"	"14.173559414118131"
"02/16/2016 16:27:44.361"	"30.023492202191182"	"8.2530231095395479"	"17.583224149247389"	"8.2530231095395479"
"02/16/2016 16:27:45.363"	"37.613356531182838"	"34.494024357741978"	"36.053690444462418"	"34.494024357741978"
"02/16/2016 16:27:46.365"	"9.5340301284372213"	"4.854755824735701"	"11.093788229671064"	"3.2949977235018579"
"02/16/2016 16:27:47.350"	"14.347032021875993"	"8.0023677272001432"	"8.0023677272001432"	"12.760865948207034"
"02/16/2016 16:27:48.351"	"23.552492341020638"	"18.872032688430064"	"25.112645558550827"	"15.75172625336968"
"02/16/2016 16:27:49.353"	"20.441805932817392"	"9.5220538059491933"	"17.321876753712196"	"7.9620892163965955"
"02/16/2016 16:27:50.354"	"17.270643003781206"	"11.026917947462799"	"17.270643003781206"	"9.465986683383198"
"02/16/2016 16:27:51.356"	"12.643735996790884"	"9.5238694252476996"	"11.083802711019286"	"9.5238694252476996"
"02/16/2016 16:27:52.357"	"12.633452401456779"	"6.3929847158465396"	"9.5132185586516584"	"7.9531016372491052"
"02/16/2016 16:27:53.359"	"14.228459353995948"	"11.109494239595808"	"14.228459353995948"	"7.9905291251956552"
"02/16/2016 16:27:54.360"	"12.612642304070054"	"7.9311767132166588"	"9.4916652435011244"	"6.3706881829322048"
"02/16/2016 16:27:55.362"	"12.666178794988891"	"7.987581230434726"	"7.987581230434726"	"12.666178794988891"
"02/16/2016 16:27:56.351"	"6.7462364677725155"	"8.3268087310305994"	"3.5850919412563242"	"6.7462364677725155"
"02/16/2016 16:27:57.352"	"18.84228443836513"	"7.9172073435296753"	"14.160108540578509"	"14.160108540578509"
"02/16/2016 16:27:58.353"	"34.440755921810428"	"9.4658057967858191"	"28.197018390554273"	"21.953280859298118"
"02/16/2016 16:27:59.355"	"34.52624437549261"	"23.613951771408047"	"34.52624437549261"	"11.142760223882831"
"02/16/2016 16:28:00.357"	"22.025996657472803"	"17.347556456921176"	"29.823396991725527"	"12.66911625636954"
"02/16/2016 16:28:01.359"	"22.027459708032882"	"29.82471373722959"	"45.419221795623024"	"36.062516960586969"
"02/16/2016 16:28:02.361"	"78.155902844246256"	"67.233854266369363"	"65.673561612386948"	"79.716195498228657"
"02/16/2016 16:28:03.363"	"98.440952355104855"	"98.440952355104855"	"96.88190471020971"	"98.440952355104855"
"02/16/2016 16:28:04.349"	"93.659159855927996"	"98.414789963982003"	"92.073949819909998"	"93.659159855927996"
"02/16/2016 16:28:05.350"	"100"	"100"	"100"	"100"
"02/16/2016 16:28:06.351"	"100"	"100"	"100"	"98.439315076565961"
"02/16/2016 16:28:07.353"	"93.758693515801838"	"95.319020136851378"	"92.198366894752297"	"98.439673378950459"
"02/16/2016 16:28:08.354"	"92.196825573756797"	"96.878730229502722"	"90.636190688508165"	"89.075555803259519"
"02/16/2016 16:28:09.356"	"98.43989086724595"	"98.43989086724595"	"95.319672601737835"	"98.43989086724595"
"02/16/2016 16:28:10.358"	"98.441340536917039"	"96.882681073834078"	"98.441340536917039"	"95.324021610751103"
"02/16/2016 16:28:11.360"	"100"	"98.440609269178182"	"98.440609269178182"	"96.881218538356379"
"02/16/2016 16:28:12.362"	"87.521281207029531"	"89.081121056150835"	"92.200800754393455"	"92.200800754393455"
"02/16/2016 16:28:13.363"	"93.760634997646505"	"95.320476248234883"	"92.200793747058142"	"93.760634997646505"
"02/16/2016 16:28:14.349"	"93.660199901504868"	"90.490299852257294"	"95.245149926128647"	"93.660199901504868"
"02/16/2016 16:28:15.352"	"95.324178798614696"	"93.765571731486261"	"96.882785865743131"	"95.324178798614696"
"02/16/2016 16:28:16.354"	"93.765969715380109"	"95.324477286535085"	"93.765969715380109"	"92.207462144225133"
"02/16/2016 16:28:17.357"	"100"	"100"	"100"	"98.441011621322971"
"02/16/2016 16:28:18.361"	"90.665032076443381"	"95.332516038221698"	"93.77668805096225"	"95.332516038221698"
"02/16/2016 16:28:19.363"	"95.321818469790017"	"98.440606156596672"	"96.881212313193359"	"98.440606156596672"
"02/16/2016 16:28:20.349"	"66.719584007224768"	"77.813056004816517"	"69.889147435108129"	"77.813056004816517"
"02/16/2016 16:28:21.351"	"20.500452829420681"	"11.147564926999587"	"8.0299356261925521"	"15.824008878210138"
"02/16/2016 16:28:22.354"	"20.504172389950593"	"15.827947236418272"	"20.504172389950593"	"12.710463800730064"
"02/16/2016 16:28:23.356"	"23.586102107232065"	"12.669830979693785"	"14.229298283627834"	"15.788765587561871"
"02/16/2016 16:28:24.357"	"23.547690713374813"	"23.547690713374813"	"26.668193133237061"	"23.547690713374813"
"02/16/2016 16:28:25.359"	"14.261122683192118"	"15.820011361679532"	"22.055566075629194"	"14.261122683192118"
"02/16/2016 16:28:26.360"	"18.84059824018448"	"17.279840514034184"	"20.401355966334776"	"12.597567335583292"
"02/16/2016 16:28:27.363"	"14.31765345976217"	"17.433375152134456"	"17.433375152134456"	"9.6440709212037508"
"02/16/2016 16:28:28.349"	"8.0965588005062035"	"8.0965588005062035"	"11.265642979799095"	"11.265642979799095"
"02/16/2016 16:28:29.351"	"15.717415853516615"	"12.595838662906122"	"7.9134728769903795"	"4.7918956863798883"
"02/16/2016 16:28:30.353"	"12.737006290913877"	"8.0622030564985518"	"9.6204708013036608"	"9.6204708013036608"
"02/16/2016 16:28:31.355"	"14.232568240436038"	"6.4355289895665857"	"9.5543446899143731"	"11.113752540088262"
"02/16/2016 16:28:32.356"	"17.272609938894867"	"6.3463508742205965"	"11.029033330509574"	"6.3463508742205965"
"02/16/2016 16:28:33.357"	"12.605555010658131"	"9.484324832467351"	"9.484324832467351"	"9.484324832467351"
"02/16/2016 16:28:34.360"	"20.499310719670916"	"17.381636630246245"	"12.705125496109238"	"15.822799585533909"
"02/16/2016 16:28:35.362"	"17.339595144933316"	"6.4221831829433862"	"12.660704304080495"	"7.9818134632276605"
"02/16/2016 16:28:36.363"	"18.841157611770466"	"11.037422766748383"	"9.4766757977439724"	"11.037422766748383"
"02/16/2016 16:28:37.364"	"15.709955935412701"	"12.588102451539097"	"11.027175709602288"	"3.2225419999182825"
"02/16/2016 16:28:38.350"	"14.421535730517554"	"11.251962979795982"	"6.4976038537136187"	"12.836749355156762"
"02/16/2016 16:28:39.352"	"20.47355695245988"	"14.23618887029987"	"11.117504829219859"	"22.032898972999881"
"02/16/2016 16:28:40.354"	"18.914473881179418"	"14.236462758939773"	"20.47381092192596"	"12.677125718193217"
"02/16/2016 16:28:41.355"	"29.800843557991264"	"15.761012269589525"	"12.6410497610558"	"15.761012269589525"
"02/16/2016 16:28:42.357"	"17.292108940611918"	"9.4894777085941744"	"31.336845158243854"	"15.731582694208369"
"02/16/2016 16:28:43.359"	"12.670441100104924"	"11.110984691178228"	"11.110984691178228"	"9.5515282822515317"
"02/16/2016 16:28:44.360"	"25.113161501654847"	"11.071879283215136"	"6.3914518770685653"	"11.071879283215136"
"02/16/2016 16:28:45.362"	"42.322350344893636"	"17.380664007550351"	"62.587470493985066"	"28.292651780138034"
"02/16/2016 16:28:46.365"	"36.090174182894486"	"29.855069225128094"	"28.296292985686488"	"36.090174182894486"
"02/16/2016 16:28:47.350"	"17.513485910541981"	"12.754648559227089"	"14.340927676332061"	"30.203718847381676"
"02/16/2016 16:28:48.352"	"12.674589692827132"	"4.8776780582581285"	"9.5558250389995329"	"1.7589134044305177"
"02/16/2016 16:28:49.353"	"15.741739819480106"	"14.181401667989002"	"6.3797109105334542"	"14.181401667989002"
"02/16/2016 16:28:50.355"	"12.631166829239259"	"11.071009094047103"	"9.5108513588549553"	"17.311640034815735"
"02/16/2016 16:28:51.357"	"12.676341396184544"	"4.8795861637010223"	"11.116990349687839"	"7.9982882566944298"
"02/16/2016 16:28:52.358"	"11.029291080392357"	"11.029291080392357"	"4.7857325597181362"	"7.9075118200552463"
"02/16/2016 16:28:53.360"	"11.135951193794014"	"8.0179143935762642"	"8.0179143935762642"	"9.5769327936851454"
"02/16/2016 16:28:54.361"	"14.170182089550455"	"7.9280135142450252"	"9.4885556580713839"	"9.4885556580713839"
"02/16/2016 16:28:55.363"	"6.4379754634962927"	"12.675443765929872"	"9.5567096147130766"	"9.5567096147130766"
"02/16/2016 16:28:56.349"	"14.406968363293849"	"1.7265192319299794"	"9.6517999390324007"	"8.0667437976119203"
"02/16/2016 16:28:57.351"	"6.4168493992061588"	"4.857130222526262"	"11.096006929245849"	"4.857130222526262"
"02/16/2016 16:28:58.353"	"7.974161789983536"	"9.5339217596448371"	"4.8546418506609452"	"9.5339217596448371"
"02/16/2016 16:28:59.354"	"11.05426795702602"	"12.61471939637644"	"4.8124621996243349"	"14.175170835726858"
"02/16/2016 16:29:00.356"	"22.006279031134788"	"7.9674092567390549"	"9.52728367611636"	"14.206906934248275"
"02/16/2016 16:29:01.357"	"7.9382379546016013"	"6.3778691063745114"	"9.4986068028287018"	"11.058975651055791"
"02/16/2016 16:29:02.358"	"6.3448539319377328"	"9.4666921342064789"	"12.588530336475223"	"12.588530336475223"
"02/16/2016 16:29:03.359"	"7.9492965503964559"	"7.9492965503964559"	"6.3891151359963931"	"6.3891151359963931"
"02/16/2016 16:29:04.361"	"6.3783365762213107"	"9.4990586903472725"	"6.3783365762213107"	"7.9386976332842973"
"02/16/2016 16:29:05.362"	"9.5154862560388747"	"11.07556407921062"	"7.9554084328671282"	"4.8352527865236468"
"02/16/2016 16:29:06.364"	"12.645776727796655"	"4.8462925070642093"	"4.8462925070642093"	"6.4061893512107009"
"02/16/2016 16:29:07.350"	"6.5417386749369815"	"3.3736620198500988"	"3.3736620198500988"	"11.293853657567309"
"02/16/2016 16:29:08.353"	"9.5919341539974834"	"18.944492689790849"	"15.826973177859728"	"12.709453665928605"
"02/16/2016 16:29:09.354"	"26.635959413838929"	"9.4656520426097401"	"18.831274245098385"	"17.270337211350274"
"02/16/2016 16:29:10.355"	"31.326234746807568"	"15.71856082562747"	"23.522397786217518"	"15.71856082562747"
"02/16/2016 16:29:11.357"	"40.742377498650676"	"26.707677432541622"	"34.504733024824432"	"34.504733024824432"
"02/16/2016 16:29:12.358"	"14.149157840076231"	"17.271006645891639"	"15.710082242983937"	"23.514704257522457"
"02/16/2016 16:29:13.360"	"29.820980495098325"	"20.463777894444767"	"26.701912961547137"	"22.023311661220358"
"02/16/2016 16:29:14.362"	"32.952930087930831"	"37.630632639935655"	"39.189866823937258"	"40.749101007938869"
"02/16/2016 16:29:15.363"	"25.076249900476288"	"25.076249900476288"	"23.515338440069545"	"26.637161360883034"
"02/16/2016 16:29:16.364"	"21.979929193228031"	"11.057119280279949"	"34.463140522311541"	"23.540330609363469"
"02/16/2016 16:29:17.350"	"28.633806702438825"	"25.461975889213882"	"27.047891295826354"	"28.633806702438825"
"02/16/2016 16:29:18.351"	"31.319669327434251"	"21.954169690266191"	"29.758752721239578"	"31.319669327434251"
"02/16/2016 16:29:19.351"	"32.868749274982491"	"23.501598011026559"	"29.746365520330521"	"15.695638624396613"
"02/16/2016 16:29:20.352"	"17.27098185221293"	"23.51468133506479"	"25.075606205777746"	"23.51468133506479"
"02/16/2016 16:29:21.354"	"17.328512755792445"	"4.8497977000630073"	"4.8497977000630073"	"7.9694764639953615"
"02/16/2016 16:29:22.355"	"14.155220945856383"	"15.716035110477177"	"4.7903359581316192"	"9.4727784519940013"
"02/16/2016 16:29:23.357"	"17.316279894064991"	"6.3957885593188601"	"4.8357183686408405"	"11.075999131352921"
"02/16/2016 16:29:24.358"	"12.634534080968718"	"7.9542412638777593"	"6.394143658180762"	"7.9542412638777593"
"02/16/2016 16:29:25.359"	"15.712549374964224"	"12.590791944407343"	"12.590791944407343"	"7.9081557985720252"
"02/16/2016 16:29:26.364"	"15.979582963975435"	"14.423649315160159"	"11.311782017529627"	"9.7558483687143482"
"02/16/2016 16:29:27.349"	"17.570968099305219"	"8.0599259569173682"	"12.815447028111294"	"3.3044048857234332"
"02/16/2016 16:29:28.351"	"14.228134050335395"	"3.3117147476508069"	"14.228134050335395"	"6.4306916912749816"
"02/16/2016 16:29:29.352"	"15.724091613081336"	"6.3601017923125998"	"7.9207667624407225"	"7.9207667624407225"
"02/16/2016 16:29:30.358"	"14.537160609972211"	"5.2139417674237247"	"14.537160609972211"	"6.7678115745151484"
"02/16/2016 16:29:31.360"	"14.231018894076918"	"15.790454914184615"	"7.9932748136461456"	"12.671582873969223"
"02/16/2016 16:29:32.362"	"14.272250085715276"	"4.9201319132478609"	"9.5961909994815677"	"4.9201319132478609"
"02/16/2016 16:29:33.364"	"14.233689555646933"	"6.4367522425239247"	"14.233689555646933"	"3.3179773172747229"
"02/16/2016 16:29:34.349"	"11.169334395375852"	"9.5830725095789937"	"4.8242868521884086"	"11.169334395375852"
"02/16/2016 16:29:35.352"	"9.5741629061991027"	"8.0150967494094232"	"8.0150967494094232"	"6.4560305926197543"
"02/16/2016 16:29:36.360"	"11.656255867884479"	"3.9068046282252245"	"3.9068046282252245"	"10.106365619952628"
"02/16/2016 16:29:37.361"	"9.4791984946128505"	"7.9184950203820437"	"11.039901968843669"	"6.3577915461512262"
"02/16/2016 16:29:38.362"	"14.168527617833693"	"7.926238717312506"	"7.926238717312506"	"6.3656664921822088"
"02/16/2016 16:29:39.363"	"9.4667644875154551"	"7.9058466338519313"	"9.4667644875154551"	"6.3449287801883969"
"02/16/2016 16:29:40.351"	"8.3087128526345708"	"8.3087128526345708"	"3.5660600691501565"	"5.1469443303116318"
"02/16/2016 16:29:41.353"	"12.656807233972845"	"6.4180077506851951"	"9.5374074923290202"	"7.977707621507113"
"02/16/2016 16:29:42.354"	"11.028117861957599"	"12.589028074905706"	"11.028117861957599"	"9.4672076490094792"
"02/16/2016 16:29:43.355"	"9.4663213216828126"	"9.4663213216828126"	"17.270948793951547"	"6.344470332775332"
"02/16/2016 16:29:44.360"	"11.378260222781989"	"9.8234928582694003"	"16.042562316319785"	"9.8234928582694003"
"02/16/2016 16:29:45.362"	"23.600063784279811"	"17.36333429728224"	"12.685787182034069"	"17.36333429728224"
"02/16/2016 16:29:46.364"	"18.879476467610047"	"11.07942612795717"	"14.199446263818317"	"18.879476467610047"
"02/16/2016 16:29:47.350"	"30.249279437010735"	"47.686959577758046"	"30.249279437010735"	"38.175497682804973"
"02/16/2016 16:29:48.351"	"29.758521159255878"	"20.392990647156662"	"23.514834151189735"	"32.880364663288951"
"02/16/2016 16:29:49.352"	"28.220273231340045"	"17.297271331761355"	"17.297271331761355"	"21.978557860152215"
"02/16/2016 16:29:50.353"	"23.525338795859074"	"39.13241251098988"	"20.403924052832913"	"42.253827254016038"
"02/16/2016 16:29:51.355"	"40.72943473599517"	"28.25142099620469"	"36.050179583573737"	"36.050179583573737"
"02/16/2016 16:29:52.356"	"11.02884668311045"	"18.833333816170938"	"11.02884668311045"	"11.02884668311045"
"02/16/2016 16:29:53.358"	"18.959271473274562"	"9.6084181817293164"	"23.634698119047183"	"20.517747021865439"
"02/16/2016 16:29:54.360"	"15.735832659303217"	"20.417175289341927"	"20.417175289341927"	"6.3731473992257985"
"02/16/2016 16:29:55.363"	"14.299906399292684"	"6.5089887992283764"	"4.9508052792155199"	"15.85808991930554"
"02/16/2016 16:29:56.364"	"23.526255427950314"	"6.3586801158575401"	"14.162123439536078"	"17.283500769007489"
"02/16/2016 16:29:57.349"	"12.791983854377653"	"6.4495826801505789"	"9.6207832672641214"	"4.863982386593813"
